pos_x,pos_y
0.5810547,-0.37049037
-0.6689453,-0.37041038
0.3310547,-0.3703304
-0.16894531,-0.37025037
0.8310547,-0.37017038
-0.7939453,-0.3700904
0.20605469,-0.3700104
-0.2939453,-0.3699304
0.7060547,-0.3698504
-0.5439453,-0.3697704
0.4560547,-0.36969042
-0.043945312,-0.36961043
0.9560547,-0.36953044
-0.9501953,-0.36945045
0.049804688,-0.36937046
-0.4501953,-0.36929047
0.5498047,-0.36921048
-0.7001953,-0.36913046
0.2998047,-0.36905047
-0.20019531,-0.36897048
0.7998047,-0.3688905
-0.8251953,-0.36881047
0.17480469,-0.3687305
-0.3251953,-0.3686505
0.6748047,-0.3685705
-0.5751953,-0.36849052
0.4248047,-0.36841053
-0.07519531,-0.36833054
0.9248047,-0.36825055
-0.8876953,-0.36817056
0.11230469,-0.36809057
-0.3876953,-0.36801058
0.6123047,-0.36793056
-0.6376953,-0.36785057
0.3623047,-0.36777058
-0.13769531,-0.36769056
0.8623047,-0.36761057
-0.7626953,-0.36753058
0.23730469,-0.3674506
-0.2626953,-0.3673706
0.7373047,-0.36729062
-0.5126953,-0.36721063
0.4873047,-0.36713064
-0.0126953125,-0.36705065
0.9873047,-0.36697066
-0.9892578,-0.36689067
0.0107421875,-0.36681065
-0.4892578,-0.36673066
0.5107422,-0.36665067
-0.7392578,-0.36657068
0.2607422,-0.36649066
-0.23925781,-0.36641067
0.7607422,-0.36633068
-0.8642578,-0.3662507
0.13574219,-0.3661707
-0.3642578,-0.36609071
0.6357422,-0.36601073
-0.6142578,-0.36593074
0.3857422,-0.36585075
-0.11425781,-0.36577076
0.8857422,-0.36569074
-0.9267578,-0.36561075
0.07324219,-0.36553076
-0.4267578,-0.36545077
0.5732422,-0.36537075
-0.6767578,-0.36529076
0.3232422,-0.36521077
-0.17675781,-0.36513078
0.8232422,-0.3650508
-0.8017578,-0.3649708
0.19824219,-0.3648908
-0.3017578,-0.36481082
0.6982422,-0.36473083
-0.5517578,-0.36465085
0.4482422,-0.36457086
-0.051757812,-0.36449084
0.9482422,-0.36441085
-0.9580078,-0.36433086
0.041992188,-0.36425084
-0.4580078,-0.36417085
0.5419922,-0.36409086
-0.7080078,-0.36401087
0.2919922,-0.36393088
-0.20800781,-0.3638509
0.7919922,-0.3637709
-0.8330078,-0.3636909
0.16699219,-0.36361092
-0.3330078,-0.36353093
0.6669922,-0.36345094
-0.5830078,-0.36337093
0.4169922,-0.36329094
-0.08300781,-0.36321095
0.9169922,-0.36313096
-0.8955078,-0.36305094
0.10449219,-0.36297095
-0.3955078,-0.36289096
0.6044922,-0.36281097
-0.6455078,-0.36273098
0.3544922,-0.362651
-0.14550781,-0.362571
0.8544922,-0.362491
-0.7705078,-0.36241102
0.22949219,-0.36233103
-0.2705078,-0.362251
0.7294922,-0.36217102
-0.5205078,-0.36209103
0.4794922,-0.36201105
-0.020507812,-0.36193103
0.9794922,-0.36185104
-0.9736328,-0.36177105
0.026367188,-0.36169106
-0.4736328,-0.36161107
0.5263672,-0.36153108
-0.7236328,-0.3614511
0.2763672,-0.3613711
-0.22363281,-0.3612911
0.7763672,-0.36121112
-0.8486328,-0.36113113
0.15136719,-0.3610511
-0.3486328,-0.36097112
0.6513672,-0.36089113
-0.5986328,-0.3608111
0.4013672,-0.36073112
-0.09863281,-0.36065114
0.9013672,-0.36057115
-0.9111328,-0.36049116
0.08886719,-0.36041117
-0.4111328,-0.36033118
0.5888672,-0.3602512
-0.6611328,-0.3601712
0.3388672,-0.3600912
-0.16113281,-0.36001122
0.8388672,-0.3599312
-0.7861328,-0.3598512
0.21386719,-0.35977122
-0.2861328,-0.3596912
0.7138672,-0.3596112
-0.5361328,-0.35953122
0.4638672,-0.35945123
-0.036132812,-0.35937124
0.9638672,-0.35929126
-0.9423828,-0.35921127
0.057617188,-0.35913128
-0.4423828,-0.3590513
0.5576172,-0.3589713
-0.6923828,-0.3588913
0.3076172,-0.3588113
-0.19238281,-0.3587313
0.8076172,-0.3586513
-0.8173828,-0.35857132
0.18261719,-0.3584913
-0.3173828,-0.3584113
0.6826172,-0.35833132
-0.5673828,-0.35825133
0.4326172,-0.35817134
-0.06738281,-0.35809135
0.9326172,-0.35801136
-0.8798828,-0.35793138
0.12011719,-0.3578514
-0.3798828,-0.3577714
0.6201172,-0.35769138
-0.6298828,-0.3576114
0.3701172,-0.3575314
-0.12988281,-0.3574514
0.8701172,-0.3573714
-0.7548828,-0.3572914
0.24511719,-0.3572114
-0.2548828,-0.35713142
0.7451172,-0.35705143
-0.5048828,-0.35697144
0.4951172,-0.35689145
-0.0048828125,-0.35681146
0.9951172,-0.35673147
-0.99316406,-0.35665148
0.0068359375,-0.3565715
-0.49316406,-0.35649148
0.50683594,-0.3564115
-0.74316406,-0.3563315
0.25683594,-0.35625148
-0.24316406,-0.3561715
0.75683594,-0.3560915
-0.86816406,-0.3560115
0.13183594,-0.35593152
-0.36816406,-0.35585153
0.63183594,-0.35577154
-0.61816406,-0.35569155
0.38183594,-0.35561156
-0.11816406,-0.35553157
0.88183594,-0.35545158
-0.93066406,-0.35537156
0.06933594,-0.35529158
-0.43066406,-0.3552116
0.56933594,-0.3551316
-0.68066406,-0.35505158
0.31933594,-0.3549716
-0.18066406,-0.3548916
0.81933594,-0.3548116
-0.80566406,-0.35473162
0.19433594,-0.35465163
-0.30566406,-0.35457164
0.69433594,-0.35449165
-0.55566406,-0.35441166
0.44433594,-0.35433167
-0.055664062,-0.35425165
0.94433594,-0.35417166
-0.96191406,-0.35409167
0.038085938,-0.35401168
-0.46191406,-0.35393167
0.53808594,-0.35385168
-0.71191406,-0.3537717
0.28808594,-0.3536917
-0.21191406,-0.3536117
0.78808594,-0.35353172
-0.83691406,-0.35345173
0.16308594,-0.35337174
-0.33691406,-0.35329175
0.66308594,-0.35321176
-0.58691406,-0.35313177
0.41308594,-0.35305175
-0.08691406,-0.35297176
0.91308594,-0.35289177
-0.89941406,-0.35281175
0.10058594,-0.35273176
-0.39941406,-0.35265177
0.60058594,-0.3525718
-0.64941406,-0.3524918
0.35058594,-0.3524118
-0.14941406,-0.35233182
0.85058594,-0.35225183
-0.77441406,-0.35217184
0.22558594,-0.35209185
-0.27441406,-0.35201186
0.72558594,-0.35193184
-0.52441406,-0.35185185
0.47558594,-0.35177186
-0.024414062,-0.35169187
0.97558594,-0.35161185
-0.97753906,-0.35153186
0.022460938,-0.35145187
-0.47753906,-0.35137188
0.52246094,-0.3512919
-0.72753906,-0.3512119
0.27246094,-0.35113192
-0.22753906,-0.35105193
0.77246094,-0.35097194
-0.85253906,-0.35089195
0.14746094,-0.35081193
-0.35253906,-0.35073194
0.64746094,-0.35065195
-0.60253906,-0.35057196
0.39746094,-0.35049194
-0.10253906,-0.35041195
0.89746094,-0.35033196
-0.91503906,-0.35025197
0.08496094,-0.35017198
-0.41503906,-0.350092
0.58496094,-0.350012
-0.66503906,-0.34993201
0.33496094,-0.34985203
-0.16503906,-0.34977204
0.83496094,-0.34969205
-0.79003906,-0.34961203
0.20996094,-0.34953204
-0.29003906,-0.34945205
0.70996094,-0.34937203
-0.54003906,-0.34929204
0.45996094,-0.34921205
-0.040039062,-0.34913206
0.95996094,-0.34905207
-0.94628906,-0.34897208
0.053710938,-0.3488921
-0.44628906,-0.3488121
0.55371094,-0.3487321
-0.69628906,-0.34865212
0.30371094,-0.34857213
-0.19628906,-0.34849212
0.80371094,-0.34841213
-0.82128906,-0.34833214
0.17871094,-0.34825212
-0.32128906,-0.34817213
0.67871094,-0.34809214
-0.57128906,-0.34801215
0.42871094,-0.34793216
-0.07128906,-0.34785217
0.92871094,-0.34777218
-0.88378906,-0.3476922
0.11621094,-0.3476122
-0.38378906,-0.3475322
0.61621094,-0.34745222
-0.63378906,-0.3473722
0.36621094,-0.3472922
-0.13378906,-0.34721223
0.86621094,-0.34713224
-0.75878906,-0.34705222
0.24121094,-0.34697223
-0.25878906,-0.34689224
0.74121094,-0.34681225
-0.50878906,-0.34673226
0.49121094,-0.34665227
-0.0087890625,-0.34657228
0.99121094,-0.3464923
-0.98535156,-0.3464123
0.0146484375,-0.3463323
-0.48535156,-0.3462523
0.51464844,-0.3461723
-0.73535156,-0.3460923
0.26464844,-0.34601232
-0.23535156,-0.3459323
0.76464844,-0.34585232
-0.86035156,-0.34577233
0.13964844,-0.34569234
-0.36035156,-0.34561235
0.63964844,-0.34553236
-0.61035156,-0.34545237
0.38964844,-0.34537238
-0.11035156,-0.3452924
0.88964844,-0.3452124
-0.92285156,-0.3451324
0.07714844,-0.3450524
-0.42285156,-0.3449724
0.57714844,-0.3448924
-0.67285156,-0.3448124
0.32714844,-0.3447324
-0.17285156,-0.3446524
0.82714844,-0.34457242
-0.79785156,-0.34449244
0.20214844,-0.34441245
-0.29785156,-0.34433246
0.70214844,-0.34425247
-0.54785156,-0.34417248
0.45214844,-0.3440925
-0.047851562,-0.3440125
0.95214844,-0.34393248
-0.95410156,-0.3438525
0.045898438,-0.3437725
-0.45410156,-0.3436925
0.54589844,-0.3436125
-0.70410156,-0.3435325
0.29589844,-0.3434525
-0.20410156,-0.34337252
0.79589844,-0.34329253
-0.82910156,-0.34321254
0.17089844,-0.34313256
-0.32910156,-0.34305257
0.67089844,-0.34297258
-0.57910156,-0.3428926
0.42089844,-0.34281257
-0.07910156,-0.34273258
0.92089844,-0.3426526
-0.89160156,-0.3425726
0.10839844,-0.34249258
-0.39160156,-0.3424126
0.60839844,-0.3423326
-0.64160156,-0.3422526
0.35839844,-0.34217262
-0.14160156,-0.34209263
0.85839844,-0.34201264
-0.76660156,-0.34193265
0.23339844,-0.34185266
-0.26660156,-0.34177268
0.73339844,-0.3416927
-0.51660156,-0.34161267
0.48339844,-0.34153268
-0.016601562,-0.3414527
0.98339844,-0.34137267
-0.96972656,-0.34129268
0.030273438,-0.3412127
-0.46972656,-0.3411327
0.53027344,-0.3410527
-0.71972656,-0.34097272
0.28027344,-0.34089273
-0.21972656,-0.34081274
0.78027344,-0.34073275
-0.84472656,-0.34065276
0.15527344,-0.34057277
-0.34472656,-0.34049276
0.65527344,-0.34041277
-0.59472656,-0.34033278
0.40527344,-0.3402528
-0.09472656,-0.34017277
0.90527344,-0.34009278
-0.90722656,-0.3400128
0.09277344,-0.3399328
-0.40722656,-0.3398528
0.59277344,-0.33977282
-0.65722656,-0.33969283
0.34277344,-0.33961284
-0.15722656,-0.33953285
0.84277344,-0.33945286
-0.78222656,-0.33937284
0.21777344,-0.33929285
-0.28222656,-0.33921286
0.71777344,-0.33913288
-0.53222656,-0.33905286
0.46777344,-0.33897287
-0.032226562,-0.33889288
0.96777344,-0.3388129
-0.93847656,-0.3387329
0.061523438,-0.3386529
-0.43847656,-0.33857292
0.56152344,-0.33849293
-0.68847656,-0.33841294
0.31152344,-0.33833295
-0.18847656,-0.33825296
0.81152344,-0.33817294
-0.81347656,-0.33809295
0.18652344,-0.33801296
-0.31347656,-0.33793294
0.68652344,-0.33785295
-0.56347656,-0.33777297
0.43652344,-0.33769298
-0.06347656,-0.337613
0.93652344,-0.337533
-0.87597656,-0.337453
0.12402344,-0.33737302
-0.37597656,-0.33729303
0.62402344,-0.33721304
-0.62597656,-0.33713305
0.37402344,-0.33705303
-0.12597656,-0.33697304
0.87402344,-0.33689305
-0.75097656,-0.33681303
0.24902344,-0.33673304
-0.25097656,-0.33665305
0.74902344,-0.33657306
-0.50097656,-0.33649307
0.49902344,-0.3364131
-0.0009765625,-0.3363331
0.99902344,-0.3362531
-0.9995117,-0.33617312
0.00048828125,-0.33609313
-0.49951172,-0.33601314
0.5004883,-0.33593312
-0.7495117,-0.33585313
0.25048828,-0.33577314
-0.24951172,-0.33569315
0.7504883,-0.33561313
-0.8745117,-0.33553314
0.12548828,-0.33545315
-0.37451172,-0.33537316
0.6254883,-0.33529317
-0.6245117,-0.33521318
0.37548828,-0.3351332
-0.12451172,-0.3350532
0.8754883,-0.33497322
-0.9370117,-0.33489323
0.06298828,-0.33481324
-0.43701172,-0.33473322
0.5629883,-0.33465323
-0.6870117,-0.33457324
0.31298828,-0.33449322
-0.18701172,-0.33441323
0.8129883,-0.33433324
-0.8120117,-0.33425325
0.18798828,-0.33417326
-0.31201172,-0.33409327
0.6879883,-0.33401328
-0.5620117,-0.3339333
0.43798828,-0.3338533
-0.06201172,-0.33377331
0.9379883,-0.33369333
-0.9682617,-0.3336133
0.03173828,-0.33353332
-0.46826172,-0.33345333
0.5317383,-0.3333733
-0.7182617,-0.33329332
0.28173828,-0.33321333
-0.21826172,-0.33313334
0.7817383,-0.33305335
-0.8432617,-0.33297336
0.15673828,-0.33289337
-0.34326172,-0.33281338
0.6567383,-0.3327334
-0.5932617,-0.3326534
0.40673828,-0.3325734
-0.09326172,-0.3324934
0.9067383,-0.3324134
-0.9057617,-0.33233342
0.09423828,-0.33225343
-0.40576172,-0.3321734
0.5942383,-0.33209342
-0.6557617,-0.33201343
0.34423828,-0.33193344
-0.15576172,-0.33185345
0.8442383,-0.33177346
-0.7807617,-0.33169347
0.21923828,-0.33161348
-0.28076172,-0.3315335
0.7192383,-0.3314535
-0.5307617,-0.33137348
0.46923828,-0.3312935
-0.030761719,-0.3312135
0.9692383,-0.3311335
-0.9838867,-0.3310535
0.016113281,-0.3309735
-0.48388672,-0.33089352
0.5161133,-0.33081353
-0.7338867,-0.33073354
0.26611328,-0.33065355
-0.23388672,-0.33057356
0.7661133,-0.33049357
-0.8588867,-0.33041358
0.14111328,-0.3303336
-0.35888672,-0.3302536
0.6411133,-0.33017358
-0.6088867,-0.3300936
0.39111328,-0.3300136
-0.10888672,-0.32993358
0.8911133,-0.3298536
-0.9213867,-0.3297736
0.07861328,-0.32969362
-0.42138672,-0.32961363
0.5786133,-0.32953364
-0.6713867,-0.32945365
0.32861328,-0.32937366
-0.17138672,-0.32929367
0.8286133,-0.32921368
-0.7963867,-0.3291337
0.20361328,-0.32905367
-0.29638672,-0.32897368
0.7036133,-0.3288937
-0.5463867,-0.3288137
0.45361328,-0.32873368
-0.04638672,-0.3286537
0.9536133,-0.3285737
-0.9526367,-0.3284937
0.04736328,-0.32841372
-0.45263672,-0.32833374
0.5473633,-0.32825375
-0.7026367,-0.32817376
0.29736328,-0.32809377
-0.20263672,-0.32801378
0.7973633,-0.32793376
-0.8276367,-0.32785377
0.17236328,-0.32777378
-0.32763672,-0.3276938
0.6723633,-0.32761377
-0.5776367,-0.32753378
0.42236328,-0.3274538
-0.07763672,-0.3273738
0.9223633,-0.3272938
-0.8901367,-0.32721382
0.10986328,-0.32713383
-0.39013672,-0.32705384
0.6098633,-0.32697386
-0.6401367,-0.32689387
0.35986328,-0.32681388
-0.14013672,-0.32673386
0.8598633,-0.32665387
-0.7651367,-0.32657388
0.23486328,-0.32649386
-0.26513672,-0.32641387
0.7348633,-0.32633388
-0.5151367,-0.3262539
0.48486328,-0.3261739
-0.015136719,-0.3260939
0.9848633,-0.32601392
-0.9916992,-0.32593393
0.008300781,-0.32585394
-0.49169922,-0.32577395
0.5083008,-0.32569396
-0.7416992,-0.32561395
0.25830078,-0.32553396
-0.24169922,-0.32545397
0.7583008,-0.32537398
-0.8666992,-0.32529396
0.13330078,-0.32521397
-0.36669922,-0.32513398
0.6333008,-0.325054
-0.6166992,-0.324974
0.38330078,-0.324894
-0.11669922,-0.32481402
0.8833008,-0.32473403
-0.9291992,-0.32465404
0.07080078,-0.32457405
-0.42919922,-0.32449403
0.5708008,-0.32441404
-0.6791992,-0.32433406
0.32080078,-0.32425407
-0.17919922,-0.32417405
0.8208008,-0.32409406
-0.8041992,-0.32401407
0.19580078,-0.32393408
-0.30419922,-0.3238541
0.6958008,-0.3237741
-0.5541992,-0.3236941
0.44580078,-0.32361412
-0.05419922,-0.32353413
0.9458008,-0.32345414
-0.9604492,-0.32337415
0.03955078,-0.32329413
-0.46044922,-0.32321414
0.5395508,-0.32313415
-0.7104492,-0.32305413
0.28955078,-0.32297415
-0.21044922,-0.32289416
0.7895508,-0.32281417
-0.8354492,-0.32273418
0.16455078,-0.3226542
-0.33544922,-0.3225742
0.6645508,-0.3224942
-0.5854492,-0.32241422
0.41455078,-0.32233423
-0.08544922,-0.32225424
0.9145508,-0.32217422
-0.8979492,-0.32209423
0.10205078,-0.32201424
-0.39794922,-0.32193422
0.6020508,-0.32185423
-0.6479492,-0.32177424
0.35205078,-0.32169425
-0.14794922,-0.32161427
0.8520508,-0.32153428
-0.7729492,-0.3214543
0.22705078,-0.3213743
-0.27294922,-0.3212943
0.7270508,-0.32121432
-0.5229492,-0.32113433
0.47705078,-0.3210543
-0.022949219,-0.32097432
0.9770508,-0.32089433
-0.9760742,-0.32081434
0.023925781,-0.32073432
-0.47607422,-0.32065433
0.5239258,-0.32057434
-0.7260742,-0.32049435
0.27392578,-0.32041436
-0.22607422,-0.32033437
0.7739258,-0.3202544
-0.8510742,-0.3201744
0.14892578,-0.3200944
-0.35107422,-0.32001442
0.6489258,-0.3199344
-0.6010742,-0.3198544
0.39892578,-0.31977442
-0.10107422,-0.31969443
0.8989258,-0.3196144
-0.9135742,-0.31953442
0.08642578,-0.31945443
-0.41357422,-0.31937444
0.5864258,-0.31929445
-0.6635742,-0.31921446
0.33642578,-0.31913447
-0.16357422,-0.31905448
0.8364258,-0.3189745
-0.7885742,-0.3188945
0.21142578,-0.31881452
-0.28857422,-0.3187345
0.7114258,-0.3186545
-0.5385742,-0.31857452
0.46142578,-0.3184945
-0.03857422,-0.3184145
0.9614258,-0.31833452
-0.9448242,-0.31825453
0.05517578,-0.31817454
-0.44482422,-0.31809455
0.5551758,-0.31801456
-0.6948242,-0.31793457
0.30517578,-0.31785458
-0.19482422,-0.3177746
0.8051758,-0.3176946
-0.8198242,-0.3176146
0.18017578,-0.3175346
-0.31982422,-0.3174546
0.6801758,-0.31737462
-0.5698242,-0.3172946
0.43017578,-0.3172146
-0.06982422,-0.31713462
0.9301758,-0.31705463
-0.8823242,-0.31697464
0.11767578,-0.31689465
-0.38232422,-0.31681466
0.6176758,-0.31673467
-0.6323242,-0.31665468
0.36767578,-0.3165747
-0.13232422,-0.31649467
0.8676758,-0.31641468
-0.7573242,-0.3163347
0.24267578,-0.3162547
-0.25732422,-0.3161747
0.7426758,-0.3160947
-0.5073242,-0.3160147
0.49267578,-0.31593472
-0.0073242188,-0.31585473
0.9926758,-0.31577474
-0.99560547,-0.31569475
0.0043945312,-0.31561476
-0.49560547,-0.31553477
0.50439453,-0.31545478
-0.74560547,-0.3153748
0.25439453,-0.31529477
-0.24560547,-0.31521478
0.75439453,-0.3151348
-0.87060547,-0.31505477
0.12939453,-0.31497478
-0.37060547,-0.3148948
0.62939453,-0.3148148
-0.62060547,-0.31473482
0.37939453,-0.31465483
-0.12060547,-0.31457484
0.87939453,-0.31449485
-0.93310547,-0.31441486
0.06689453,-0.31433487
-0.43310547,-0.31425488
0.56689453,-0.31417486
-0.68310547,-0.31409487
0.31689453,-0.31401488
-0.18310547,-0.3139349
0.81689453,-0.31385487
-0.80810547,-0.31377488
0.19189453,-0.3136949
-0.30810547,-0.3136149
0.69189453,-0.31353492
-0.55810547,-0.31345493
0.44189453,-0.31337494
-0.05810547,-0.31329495
0.94189453,-0.31321496
-0.96435547,-0.31313497
0.03564453,-0.31305495
-0.46435547,-0.31297496
0.53564453,-0.31289497
-0.71435547,-0.31281498
0.28564453,-0.31273496
-0.21435547,-0.31265497
0.78564453,-0.31257498
-0.83935547,-0.312495
0.16064453,-0.312415
-0.33935547,-0.312335
0.66064453,-0.31225502
-0.58935547,-0.31217504
0.41064453,-0.31209505
-0.08935547,-0.31201506
0.91064453,-0.31193507
-0.90185547,-0.31185505
0.09814453,-0.31177506
-0.40185547,-0.31169507
0.59814453,-0.31161505
-0.65185547,-0.31153506
0.34814453,-0.31145507
-0.15185547,-0.31137508
0.84814453,-0.3112951
-0.77685547,-0.3112151
0.22314453,-0.3111351
-0.27685547,-0.31105512
0.72314453,-0.31097513
-0.52685547,-0.31089514
0.47314453,-0.31081516
-0.026855469,-0.31073514
0.97314453,-0.31065515
-0.97998047,-0.31057516
0.020019531,-0.31049514
-0.47998047,-0.31041515
0.52001953,-0.31033516
-0.72998047,-0.31025517
0.27001953,-0.31017518
-0.22998047,-0.3100952
0.77001953,-0.3100152
-0.85498047,-0.3099352
0.14501953,-0.30985522
-0.35498047,-0.30977523
0.64501953,-0.30969524
-0.60498047,-0.30961522
0.39501953,-0.30953524
-0.10498047,-0.30945525
0.89501953,-0.30937526
-0.91748047,-0.30929524
0.08251953,-0.30921525
-0.41748047,-0.30913526
0.58251953,-0.30905527
-0.66748047,-0.30897528
0.33251953,-0.3088953
-0.16748047,-0.3088153
0.83251953,-0.3087353
-0.79248047,-0.30865532
0.20751953,-0.30857533
-0.29248047,-0.3084953
0.70751953,-0.30841532
-0.54248047,-0.30833533
0.45751953,-0.30825534
-0.04248047,-0.30817533
0.95751953,-0.30809534
-0.94873047,-0.30801535
0.05126953,-0.30793536
-0.44873047,-0.30785537
0.55126953,-0.30777538
-0.69873047,-0.3076954
0.30126953,-0.3076154
-0.19873047,-0.3075354
0.80126953,-0.30745542
-0.82373047,-0.30737543
0.17626953,-0.3072954
-0.32373047,-0.30721542
0.67626953,-0.30713543
-0.57373047,-0.3070554
0.42626953,-0.30697542
-0.07373047,-0.30689543
0.92626953,-0.30681545
-0.88623047,-0.30673546
0.11376953,-0.30665547
-0.38623047,-0.30657548
0.61376953,-0.3064955
-0.63623047,-0.3064155
0.36376953,-0.3063355
-0.13623047,-0.30625552
0.86376953,-0.3061755
-0.76123047,-0.3060955
0.23876953,-0.30601552
-0.26123047,-0.30593553
0.73876953,-0.3058555
-0.51123047,-0.30577552
0.48876953,-0.30569553
-0.011230469,-0.30561554
0.98876953,-0.30553555
-0.98779297,-0.30545557
0.012207031,-0.30537558
-0.48779297,-0.3052956
0.51220703,-0.3052156
-0.73779297,-0.3051356
0.26220703,-0.3050556
-0.23779297,-0.3049756
0.76220703,-0.3048956
-0.86279297,-0.30481562
0.13720703,-0.3047356
-0.36279297,-0.3046556
0.63720703,-0.30457562
-0.61279297,-0.30449563
0.38720703,-0.30441564
-0.11279297,-0.30433565
0.88720703,-0.30425566
-0.92529297,-0.30417567
0.07470703,-0.3040957
-0.42529297,-0.3040157
0.57470703,-0.3039357
-0.67529297,-0.3038557
0.32470703,-0.3037757
-0.17529297,-0.3036957
0.82470703,-0.3036157
-0.80029297,-0.3035357
0.19970703,-0.3034557
-0.30029297,-0.30337572
0.69970703,-0.30329573
-0.55029297,-0.30321574
0.44970703,-0.30313575
-0.05029297,-0.30305576
0.94970703,-0.30297577
-0.95654297,-0.30289578
0.04345703,-0.3028158
-0.45654297,-0.30273578
0.54345703,-0.3026558
-0.70654297,-0.3025758
0.29345703,-0.3024958
-0.20654297,-0.3024158
0.79345703,-0.3023358
-0.83154297,-0.3022558
0.16845703,-0.30217582
-0.33154297,-0.30209583
0.66845703,-0.30201584
-0.58154297,-0.30193585
0.41845703,-0.30185586
-0.08154297,-0.30177587
0.91845703,-0.30169588
-0.89404297,-0.30161586
0.10595703,-0.30153587
-0.39404297,-0.3014559
0.60595703,-0.3013759
-0.64404297,-0.30129588
0.35595703,-0.3012159
-0.14404297,-0.3011359
0.85595703,-0.3010559
-0.76904297,-0.30097592
0.23095703,-0.30089593
-0.26904297,-0.30081594
0.73095703,-0.30073595
-0.51904297,-0.30065596
0.48095703,-0.30057597
-0.019042969,-0.30049598
0.98095703,-0.30041596
-0.97216797,-0.30033597
0.027832031,-0.30025598
-0.47216797,-0.30017596
0.52783203,-0.30009598
-0.72216797,-0.300016
0.27783203,-0.299936
-0.22216797,-0.299856
0.77783203,-0.29977602
-0.84716797,-0.29969603
0.15283203,-0.29961604
-0.34716797,-0.29953605
0.65283203,-0.29945606
-0.59716797,-0.29937607
0.40283203,-0.29929605
-0.09716797,-0.29921606
0.90283203,-0.29913607
-0.90966797,-0.29905608
0.09033203,-0.29897606
-0.40966797,-0.29889607
0.59033203,-0.29881608
-0.65966797,-0.2987361
0.34033203,-0.2986561
-0.15966797,-0.29857612
0.84033203,-0.29849613
-0.78466797,-0.29841614
0.21533203,-0.29833615
-0.28466797,-0.29825616
0.71533203,-0.29817614
-0.53466797,-0.29809615
0.46533203,-0.29801616
-0.03466797,-0.29793617
0.96533203,-0.29785615
-0.94091797,-0.29777616
0.05908203,-0.29769617
-0.44091797,-0.29761618
0.55908203,-0.2975362
-0.69091797,-0.2974562
0.30908203,-0.29737622
-0.19091797,-0.29729623
0.80908203,-0.29721624
-0.81591797,-0.29713625
0.18408203,-0.29705626
-0.31591797,-0.29697624
0.68408203,-0.29689625
-0.56591797,-0.29681626
0.43408203,-0.29673624
-0.06591797,-0.29665625
0.93408203,-0.29657626
-0.87841797,-0.29649627
0.12158203,-0.29641628
-0.37841797,-0.2963363
0.62158203,-0.2962563
-0.62841797,-0.2961763
0.37158203,-0.29609632
-0.12841797,-0.29601634
0.87158203,-0.29593635
-0.75341797,-0.29585633
0.24658203,-0.29577634
-0.25341797,-0.29569635
0.74658203,-0.29561633
-0.50341797,-0.29553634
0.49658203,-0.29545635
-0.0034179688,-0.29537636
0.99658203,-0.29529637
-0.9975586,-0.29521638
0.0024414062,-0.2951364
-0.4975586,-0.2950564
0.5024414,-0.2949764
-0.7475586,-0.29489642
0.2524414,-0.29481643
-0.2475586,-0.29473642
0.7524414,-0.29465643
-0.8725586,-0.29457644
0.1274414,-0.29449645
-0.3725586,-0.29441643
0.6274414,-0.29433644
-0.6225586,-0.29425645
0.3774414,-0.29417646
-0.122558594,-0.29409647
0.8774414,-0.29401648
-0.9350586,-0.2939365
0.064941406,-0.2938565
-0.4350586,-0.2937765
0.5649414,-0.29369652
-0.6850586,-0.2936165
0.3149414,-0.2935365
-0.1850586,-0.29345652
0.8149414,-0.29337654
-0.8100586,-0.29329652
0.1899414,-0.29321653
-0.3100586,-0.29313654
0.6899414,-0.29305655
-0.5600586,-0.29297656
0.4399414,-0.29289657
-0.060058594,-0.29281658
0.9399414,-0.2927366
-0.9663086,-0.2926566
0.033691406,-0.2925766
-0.4663086,-0.29249662
0.5336914,-0.2924166
-0.7163086,-0.2923366
0.2836914,-0.29225662
-0.2163086,-0.2921766
0.7836914,-0.2920966
-0.8413086,-0.29201663
0.1586914,-0.29193664
-0.3413086,-0.29185665
0.6586914,-0.29177666
-0.5913086,-0.29169667
0.4086914,-0.29161668
-0.091308594,-0.2915367
0.9086914,-0.2914567
-0.9038086,-0.2913767
0.096191406,-0.2912967
-0.4038086,-0.2912167
0.5961914,-0.2911367
-0.6538086,-0.29105672
0.3461914,-0.2909767
-0.1538086,-0.2908967
0.8461914,-0.29081672
-0.7788086,-0.29073673
0.2211914,-0.29065675
-0.2788086,-0.29057676
0.7211914,-0.29049677
-0.5288086,-0.29041678
0.4711914,-0.2903368
-0.028808594,-0.2902568
0.9711914,-0.29017678
-0.9819336,-0.2900968
0.018066406,-0.2900168
-0.4819336,-0.2899368
0.5180664,-0.2898568
-0.7319336,-0.2897768
0.2680664,-0.2896968
-0.2319336,-0.28961682
0.7680664,-0.28953683
-0.8569336,-0.28945684
0.1430664,-0.28937685
-0.3569336,-0.28929687
0.6430664,-0.28921688
-0.6069336,-0.2891369
0.3930664,-0.2890569
-0.106933594,-0.28897688
0.8930664,-0.2888969
-0.9194336,-0.2888169
0.080566406,-0.28873688
-0.4194336,-0.2886569
0.5805664,-0.2885769
-0.6694336,-0.2884969
0.3305664,-0.28841692
-0.1694336,-0.28833693
0.8305664,-0.28825694
-0.7944336,-0.28817695
0.2055664,-0.28809696
-0.2944336,-0.28801697
0.7055664,-0.287937
-0.5444336,-0.28785697
0.4555664,-0.28777698
-0.044433594,-0.287697
0.9555664,-0.287617
