pos_x,pos_y
0.6171875,-0.4611262
-0.6328125,-0.46096623
0.3671875,-0.46080628
-0.1328125,-0.4606463
0.8671875,-0.46048632
-0.7578125,-0.46032634
0.2421875,-0.46016636
-0.2578125,-0.4600064
0.7421875,-0.45984644
-0.5078125,-0.45968646
0.4921875,-0.45952648
-0.0078125,-0.4593665
0.9921875,-0.45920652
-0.99609375,-0.45904654
0.00390625,-0.45888656
-0.49609375,-0.4587266
0.50390625,-0.45856664
-0.74609375,-0.45840666
0.25390625,-0.45824668
-0.24609375,-0.4580867
0.75390625,-0.45792672
-0.87109375,-0.45776677
0.12890625,-0.4576068
-0.37109375,-0.4574468
0.62890625,-0.45728683
-0.62109375,-0.45712686
0.37890625,-0.45696688
-0.12109375,-0.4568069
0.87890625,-0.45664695
-0.93359375,-0.45648697
0.06640625,-0.456327
-0.43359375,-0.456167
0.56640625,-0.45600703
-0.68359375,-0.45584705
0.31640625,-0.4556871
-0.18359375,-0.45552713
0.81640625,-0.45536715
-0.80859375,-0.45520717
0.19140625,-0.4550472
-0.30859375,-0.4548872
0.69140625,-0.45472723
-0.55859375,-0.45456725
0.44140625,-0.4544073
-0.05859375,-0.45424733
0.94140625,-0.45408735
-0.96484375,-0.45392737
0.03515625,-0.4537674
-0.46484375,-0.4536074
0.53515625,-0.45344746
-0.71484375,-0.45328748
0.28515625,-0.4531275
-0.21484375,-0.45296752
0.78515625,-0.45280755
-0.83984375,-0.45264757
0.16015625,-0.4524876
-0.33984375,-0.45232764
0.66015625,-0.45216766
-0.58984375,-0.45200768
0.41015625,-0.4518477
-0.08984375,-0.45168772
0.91015625,-0.45152774
-0.90234375,-0.4513678
0.09765625,-0.45120782
-0.40234375,-0.45104784
0.59765625,-0.45088786
-0.65234375,-0.45072788
0.34765625,-0.4505679
-0.15234375,-0.45040792
0.84765625,-0.45024797
-0.77734375,-0.450088
0.22265625,-0.44992802
-0.27734375,-0.44976804
0.72265625,-0.44960806
-0.52734375,-0.44944808
0.47265625,-0.44928813
-0.02734375,-0.44912815
0.97265625,-0.44896817
-0.98046875,-0.4488082
0.01953125,-0.4486482
-0.48046875,-0.44848824
0.51953125,-0.44832826
-0.73046875,-0.44816828
0.26953125,-0.44800833
-0.23046875,-0.44784835
0.76953125,-0.44768837
-0.85546875,-0.4475284
0.14453125,-0.4473684
-0.35546875,-0.44720843
0.64453125,-0.4470485
-0.60546875,-0.4468885
0.39453125,-0.44672853
-0.10546875,-0.44656855
0.89453125,-0.44640857
-0.91796875,-0.4462486
0.08203125,-0.4460886
-0.41796875,-0.44592866
0.58203125,-0.44576868
-0.66796875,-0.4456087
0.33203125,-0.44544873
-0.16796875,-0.44528875
0.83203125,-0.44512877
-0.79296875,-0.44496882
0.20703125,-0.44480884
-0.29296875,-0.44464886
0.70703125,-0.44448888
-0.54296875,-0.4443289
0.45703125,-0.44416893
-0.04296875,-0.44400895
0.95703125,-0.44384897
-0.94921875,-0.44368902
0.05078125,-0.44352904
-0.44921875,-0.44336906
0.55078125,-0.44320908
-0.69921875,-0.4430491
0.30078125,-0.44288915
-0.19921875,-0.44272918
0.80078125,-0.4425692
-0.82421875,-0.44240922
0.17578125,-0.44224924
-0.32421875,-0.44208926
0.67578125,-0.44192928
-0.57421875,-0.4417693
0.42578125,-0.44160935
-0.07421875,-0.44144937
0.92578125,-0.4412894
-0.88671875,-0.44112942
0.11328125,-0.44096944
-0.38671875,-0.44080946
0.61328125,-0.4406495
-0.63671875,-0.44048953
0.36328125,-0.44032955
-0.13671875,-0.44016957
0.86328125,-0.4400096
-0.76171875,-0.43984962
0.23828125,-0.43968964
-0.26171875,-0.4395297
0.73828125,-0.4393697
-0.51171875,-0.43920973
0.48828125,-0.43904975
-0.01171875,-0.43888977
0.98828125,-0.4387298
-0.98828125,-0.43856984
0.01171875,-0.43840986
-0.48828125,-0.4382499
0.51171875,-0.4380899
-0.73828125,-0.43792993
0.26171875,-0.43776995
-0.23828125,-0.43760997
0.76171875,-0.43745
-0.86328125,-0.43729004
0.13671875,-0.43713006
-0.36328125,-0.43697008
0.63671875,-0.4368101
-0.61328125,-0.43665013
0.38671875,-0.43649018
-0.11328125,-0.4363302
0.88671875,-0.43617022
-0.92578125,-0.43601024
0.07421875,-0.43585026
-0.42578125,-0.43569028
0.57421875,-0.4355303
-0.67578125,-0.43537033
0.32421875,-0.43521038
-0.17578125,-0.4350504
0.82421875,-0.43489042
-0.80078125,-0.43473044
0.19921875,-0.43457046
-0.30078125,-0.4344105
0.69921875,-0.43425053
-0.55078125,-0.43409055
0.44921875,-0.43393058
-0.05078125,-0.4337706
0.94921875,-0.43361062
-0.95703125,-0.43345064
0.04296875,-0.43329066
-0.45703125,-0.43313068
0.54296875,-0.43297073
-0.70703125,-0.43281075
0.29296875,-0.43265077
-0.20703125,-0.4324908
0.79296875,-0.43233082
-0.83203125,-0.43217087
0.16796875,-0.4320109
-0.33203125,-0.4318509
0.66796875,-0.43169093
-0.58203125,-0.43153095
0.41796875,-0.43137097
-0.08203125,-0.431211
0.91796875,-0.43105102
-0.89453125,-0.43089107
0.10546875,-0.4307311
-0.39453125,-0.4305711
0.60546875,-0.43041113
-0.64453125,-0.43025115
0.35546875,-0.4300912
-0.14453125,-0.42993122
0.85546875,-0.42977124
-0.76953125,-0.42961127
0.23046875,-0.4294513
-0.26953125,-0.4292913
0.73046875,-0.42913133
-0.51953125,-0.42897135
0.48046875,-0.4288114
-0.01953125,-0.42865142
0.98046875,-0.42849144
-0.97265625,-0.42833146
0.02734375,-0.4281715
-0.47265625,-0.42801154
0.52734375,-0.42785156
-0.72265625,-0.42769158
0.27734375,-0.4275316
-0.22265625,-0.42737162
0.77734375,-0.42721164
-0.84765625,-0.42705166
0.15234375,-0.42689168
-0.34765625,-0.4267317
0.65234375,-0.42657176
-0.59765625,-0.42641178
0.40234375,-0.4262518
-0.09765625,-0.42609182
0.90234375,-0.42593184
-0.91015625,-0.4257719
0.08984375,-0.4256119
-0.41015625,-0.42545193
0.58984375,-0.42529196
-0.66015625,-0.42513198
0.33984375,-0.424972
-0.16015625,-0.42481202
0.83984375,-0.42465204
-0.78515625,-0.4244921
0.21484375,-0.4243321
-0.28515625,-0.42417213
0.71484375,-0.42401215
-0.53515625,-0.42385218
0.46484375,-0.42369223
-0.03515625,-0.42353225
0.96484375,-0.42337227
-0.94140625,-0.4232123
0.05859375,-0.4230523
-0.44140625,-0.42289233
0.55859375,-0.42273235
-0.69140625,-0.42257237
0.30859375,-0.4224124
-0.19140625,-0.42225245
0.80859375,-0.42209247
-0.81640625,-0.4219325
0.18359375,-0.4217725
-0.31640625,-0.42161253
0.68359375,-0.42145258
-0.56640625,-0.4212926
0.43359375,-0.42113262
-0.06640625,-0.42097265
0.93359375,-0.42081267
-0.87890625,-0.4206527
0.12109375,-0.4204927
-0.37890625,-0.42033273
0.62109375,-0.42017278
-0.62890625,-0.4200128
0.37109375,-0.41985282
-0.12890625,-0.41969284
0.87109375,-0.41953287
-0.75390625,-0.41937292
0.24609375,-0.41921294
-0.25390625,-0.41905296
0.74609375,-0.41889298
-0.50390625,-0.418733
0.49609375,-0.41857302
-0.00390625,-0.41841304
0.99609375,-0.41825306
-0.9980469,-0.41809312
0.001953125,-0.41793314
-0.49804688,-0.41777316
0.5019531,-0.41761318
-0.7480469,-0.4174532
0.25195312,-0.41729325
-0.24804688,-0.41713327
0.7519531,-0.4169733
-0.8730469,-0.4168133
0.12695312,-0.41665334
-0.37304688,-0.41649336
0.6269531,-0.41633338
-0.6230469,-0.4161734
0.37695312,-0.41601342
-0.123046875,-0.41585347
0.8769531,-0.4156935
-0.9355469,-0.4155335
0.064453125,-0.41537353
-0.43554688,-0.41521356
0.5644531,-0.4150536
-0.6855469,-0.41489363
0.31445312,-0.41473365
-0.18554688,-0.41457367
0.8144531,-0.4144137
-0.8105469,-0.4142537
0.18945312,-0.41409373
-0.31054688,-0.41393375
0.6894531,-0.4137738
-0.5605469,-0.41361383
0.43945312,-0.41345385
-0.060546875,-0.41329387
0.9394531,-0.4131339
-0.9667969,-0.41297394
0.033203125,-0.41281396
-0.46679688,-0.41265398
0.5332031,-0.412494
-0.7167969,-0.41233402
0.28320312,-0.41217405
-0.21679688,-0.41201407
0.7832031,-0.4118541
-0.8417969,-0.41169414
0.15820312,-0.41153416
-0.34179688,-0.41137418
0.6582031,-0.4112142
-0.5917969,-0.41105422
0.40820312,-0.41089427
-0.091796875,-0.4107343
0.9082031,-0.41057432
-0.9042969,-0.41041434
0.095703125,-0.41025436
-0.40429688,-0.41009438
0.5957031,-0.4099344
-0.6542969,-0.40977442
0.34570312,-0.40961444
-0.15429688,-0.4094545
0.8457031,-0.40929452
-0.7792969,-0.40913454
0.22070312,-0.40897456
-0.27929688,-0.40881458
0.7207031,-0.40865463
-0.5292969,-0.40849465
0.47070312,-0.40833467
-0.029296875,-0.4081747
0.9707031,-0.4080147
-0.9824219,-0.40785474
0.017578125,-0.40769476
-0.48242188,-0.40753478
0.5175781,-0.40737483
-0.7324219,-0.40721485
0.26757812,-0.40705487
-0.23242188,-0.4068949
0.7675781,-0.4067349
-0.8574219,-0.40657496
0.14257812,-0.406415
-0.35742188,-0.406255
0.6425781,-0.40609503
-0.6074219,-0.40593505
0.39257812,-0.40577507
-0.107421875,-0.4056151
0.8925781,-0.4054551
-0.9199219,-0.40529516
0.080078125,-0.40513518
-0.41992188,-0.4049752
0.5800781,-0.40481523
-0.6699219,-0.40465525
0.33007812,-0.4044953
-0.16992188,-0.40433532
0.8300781,-0.40417534
-0.7949219,-0.40401536
0.20507812,-0.40385538
-0.29492188,-0.4036954
0.7050781,-0.40353543
-0.5449219,-0.40337545
0.45507812,-0.40321547
-0.044921875,-0.40305552
0.9550781,-0.40289554
-0.9511719,-0.40273556
0.048828125,-0.40257558
-0.45117188,-0.4024156
0.5488281,-0.40225565
-0.7011719,-0.40209568
0.29882812,-0.4019357
-0.20117188,-0.40177572
0.7988281,-0.40161574
-0.8261719,-0.40145576
0.17382812,-0.40129578
-0.32617188,-0.4011358
0.6738281,-0.40097585
-0.5761719,-0.40081587
0.42382812,-0.4006559
-0.076171875,-0.40049592
0.9238281,-0.40033594
-0.8886719,-0.400176
0.111328125,-0.400016
-0.38867188,-0.39985603
0.6113281,-0.39969605
-0.6386719,-0.39953607
0.36132812,-0.3993761
-0.13867188,-0.39921612
0.8613281,-0.39905614
-0.7636719,-0.3988962
0.23632812,-0.3987362
-0.26367188,-0.39857623
0.7363281,-0.39841625
-0.5136719,-0.39825627
0.48632812,-0.39809632
-0.013671875,-0.39793634
0.9863281,-0.39777637
-0.9902344,-0.3976164
0.009765625,-0.3974564
-0.49023438,-0.39729643
0.5097656,-0.39713645
-0.7402344,-0.39697647
0.25976562,-0.3968165
-0.24023438,-0.39665654
0.7597656,-0.39649656
-0.8652344,-0.3963366
0.13476562,-0.3961766
-0.36523438,-0.39601663
0.6347656,-0.39585668
-0.6152344,-0.3956967
0.38476562,-0.39553672
-0.115234375,-0.39537674
0.8847656,-0.39521676
-0.9277344,-0.39505678
0.072265625,-0.3948968
-0.42773438,-0.39473683
0.5722656,-0.39457688
-0.6777344,-0.3944169
0.32226562,-0.39425692
-0.17773438,-0.39409694
0.8222656,-0.39393696
-0.8027344,-0.393777
0.19726562,-0.39361703
-0.30273438,-0.39345706
0.6972656,-0.39329708
-0.5527344,-0.3931371
0.44726562,-0.39297712
-0.052734375,-0.39281714
0.9472656,-0.39265716
-0.9589844,-0.39249718
0.041015625,-0.39233723
-0.45898438,-0.39217725
0.5410156,-0.39201728
-0.7089844,-0.3918573
0.29101562,-0.39169732
-0.20898438,-0.39153737
0.7910156,-0.3913774
-0.8339844,-0.3912174
0.16601562,-0.39105743
-0.33398438,-0.39089745
0.6660156,-0.39073747
-0.5839844,-0.3905775
0.41601562,-0.39041752
-0.083984375,-0.39025757
0.9160156,-0.3900976
-0.8964844,-0.3899376
0.103515625,-0.38977763
-0.39648438,-0.38961765
0.6035156,-0.3894577
-0.6464844,-0.38929772
0.35351562,-0.38913774
-0.14648438,-0.38897777
0.8535156,-0.3888178
-0.7714844,-0.3886578
0.22851562,-0.38849783
-0.27148438,-0.38833785
0.7285156,-0.3881779
-0.5214844,-0.38801792
0.47851562,-0.38785794
-0.021484375,-0.38769796
0.9785156,-0.387538
-0.9746094,-0.38737804
0.025390625,-0.38721806
-0.47460938,-0.38705808
0.5253906,-0.3868981
-0.7246094,-0.38673812
0.27539062,-0.38657814
-0.22460938,-0.38641816
0.7753906,-0.38625818
-0.8496094,-0.3860982
0.15039062,-0.38593826
-0.34960938,-0.38577828
0.6503906,-0.3856183
-0.5996094,-0.38545832
0.40039062,-0.38529834
-0.099609375,-0.3851384
0.9003906,-0.3849784
-0.9121094,-0.38481843
0.087890625,-0.38465846
-0.41210938,-0.38449848
0.5878906,-0.3843385
-0.6621094,-0.38417852
0.33789062,-0.38401854
-0.16210938,-0.3838586
0.8378906,-0.3836986
-0.7871094,-0.38353863
0.21289062,-0.38337865
-0.28710938,-0.38321868
0.7128906,-0.38305873
-0.5371094,-0.38289875
0.46289062,-0.38273877
-0.037109375,-0.3825788
0.9628906,-0.3824188
-0.9433594,-0.38225883
0.056640625,-0.38209885
-0.44335938,-0.38193887
0.5566406,-0.38177893
-0.6933594,-0.38161895
0.30664062,-0.38145897
-0.19335938,-0.381299
0.8066406,-0.381139
-0.8183594,-0.38097906
0.18164062,-0.38081908
-0.31835938,-0.3806591
0.6816406,-0.38049912
-0.5683594,-0.38033915
0.43164062,-0.38017917
-0.068359375,-0.3800192
0.9316406,-0.3798592
-0.8808594,-0.37969923
0.119140625,-0.37953928
-0.38085938,-0.3793793
0.6191406,-0.37921932
-0.6308594,-0.37905934
0.36914062,-0.37889937
-0.13085938,-0.37873942
0.8691406,-0.37857944
-0.7558594,-0.37841946
0.24414062,-0.37825948
-0.25585938,-0.3780995
0.7441406,-0.37793952
-0.5058594,-0.37777954
0.49414062,-0.37761956
-0.005859375,-0.37745962
0.9941406,-0.37729964
-0.9941406,-0.37713966
0.005859375,-0.37697968
-0.49414062,-0.3768197
0.5058594,-0.37665975
-0.7441406,-0.37649977
0.25585938,-0.3763398
-0.24414062,-0.3761798
0.7558594,-0.37601984
-0.8691406,-0.37585986
0.13085938,-0.37569988
-0.36914062,-0.3755399
0.6308594,-0.37537995
-0.6191406,-0.37521997
0.38085938,-0.37506
-0.119140625,-0.3749
0.8808594,-0.37474003
-0.9316406,-0.3745801
0.068359375,-0.3744201
-0.43164062,-0.37426013
0.5683594,-0.37410015
-0.6816406,-0.37394017
0.31835938,-0.3737802
-0.18164062,-0.3736202
0.8183594,-0.37346023
-0.8066406,-0.37330025
0.19335938,-0.37314028
-0.30664062,-0.37298033
0.6933594,-0.37282035
-0.5566406,-0.37266037
0.44335938,-0.37250042
-0.056640625,-0.37234044
0.9433594,-0.37218046
-0.9628906,-0.37202048
0.037109375,-0.3718605
-0.46289062,-0.37170053
0.5371094,-0.37154055
-0.7128906,-0.37138057
0.28710938,-0.3712206
-0.21289062,-0.3710606
0.7871094,-0.37090066
-0.8378906,-0.37074068
0.16210938,-0.3705807
-0.33789062,-0.37042075
0.6621094,-0.37026078
-0.5878906,-0.3701008
0.41210938,-0.36994082
-0.087890625,-0.36978084
0.9121094,-0.36962086
-0.9003906,-0.36946088
0.099609375,-0.3693009
-0.40039062,-0.36914092
0.5996094,-0.36898094
-0.6503906,-0.368821
0.34960938,-0.36866102
-0.15039062,-0.36850104
0.8496094,-0.36834106
-0.7753906,-0.3681811
0.22460938,-0.36802113
-0.27539062,-0.36786115
0.7246094,-0.36770117
-0.5253906,-0.3675412
0.47460938,-0.36738122
-0.025390625,-0.36722124
0.9746094,-0.36706126
-0.9785156,-0.36690128
0.021484375,-0.3667413
-0.47851562,-0.36658135
0.5214844,-0.36642137
-0.7285156,-0.3662614
0.27148438,-0.36610144
-0.22851562,-0.36594146
0.7714844,-0.3657815
-0.8535156,-0.3656215
0.14648438,-0.36546153
-0.35351562,-0.36530155
0.6464844,-0.36514157
-0.6035156,-0.3649816
0.39648438,-0.3648216
-0.103515625,-0.36466163
0.8964844,-0.36450168
-0.9160156,-0.3643417
0.083984375,-0.36418173
-0.41601562,-0.36402178
0.5839844,-0.3638618
-0.6660156,-0.36370182
0.33398438,-0.36354184
-0.16601562,-0.36338186
0.8339844,-0.36322188
-0.7910156,-0.3630619
0.20898438,-0.36290193
-0.29101562,-0.36274195
0.7089844,-0.36258197
-0.5410156,-0.36242202
0.45898438,-0.36226204
-0.041015625,-0.36210206
0.9589844,-0.36194208
-0.9472656,-0.36178213
0.052734375,-0.36162215
-0.44726562,-0.36146218
0.5527344,-0.3613022
-0.6972656,-0.36114222
0.30273438,-0.36098224
-0.19726562,-0.36082226
0.8027344,-0.36066228
-0.8222656,-0.3605023
0.17773438,-0.36034232
-0.32226562,-0.36018237
0.6777344,-0.3600224
-0.5722656,-0.35986242
0.42773438,-0.35970247
-0.072265625,-0.3595425
0.9277344,-0.3593825
-0.8847656,-0.35922253
0.115234375,-0.35906255
-0.38476562,-0.35890257
0.6152344,-0.3587426
-0.6347656,-0.35858262
0.36523438,-0.35842264
-0.13476562,-0.35826266
0.8652344,-0.3581027
-0.7597656,-0.35794273
0.24023438,-0.35778275
-0.25976562,-0.3576228
0.7402344,-0.35746282
-0.5097656,-0.35730284
0.49023438,-0.35714287
-0.009765625,-0.3569829
0.9902344,-0.3568229
-0.9863281,-0.35666293
0.013671875,-0.35650295
-0.48632812,-0.35634297
0.5136719,-0.356183
-0.7363281,-0.35602304
0.26367188,-0.35586306
-0.23632812,-0.3557031
0.7636719,-0.3555431
-0.8613281,-0.35538316
0.13867188,-0.35522318
-0.36132812,-0.3550632
0.6386719,-0.35490322
-0.6113281,-0.35474324
0.38867188,-0.35458326
-0.111328125,-0.35442328
0.8886719,-0.3542633
-0.9238281,-0.35410333
0.076171875,-0.35394335
-0.42382812,-0.3537834
0.5761719,-0.35362342
-0.6738281,-0.35346344
0.32617188,-0.3533035
-0.17382812,-0.3531435
0.8261719,-0.35298353
-0.7988281,-0.35282356
0.20117188,-0.35266358
-0.29882812,-0.3525036
0.7011719,-0.35234362
-0.5488281,-0.35218364
0.45117188,-0.35202366
-0.048828125,-0.35186368
0.9511719,-0.35170373
-0.9550781,-0.35154375
0.044921875,-0.35138378
-0.45507812,-0.35122383
0.5449219,-0.35106385
-0.7050781,-0.35090387
0.29492188,-0.3507439
-0.20507812,-0.3505839
0.7949219,-0.35042393
-0.8300781,-0.35026395
0.16992188,-0.35010397
-0.33007812,-0.349944
0.6699219,-0.34978402
-0.5800781,-0.34962407
0.41992188,-0.3494641
-0.080078125,-0.3493041
0.9199219,-0.34914413
-0.8925781,-0.34898418
0.107421875,-0.3488242
-0.39257812,-0.34866422
0.6074219,-0.34850425
-0.6425781,-0.34834427
0.35742188,-0.3481843
-0.14257812,-0.3480243
0.8574219,-0.34786433
-0.7675781,-0.34770435
0.23242188,-0.34754437
-0.26757812,-0.34738442
0.7324219,-0.34722444
-0.5175781,-0.34706447
0.48242188,-0.34690452
-0.017578125,-0.34674454
0.9824219,-0.34658456
-0.9707031,-0.34642458
0.029296875,-0.3462646
-0.47070312,-0.34610462
0.5292969,-0.34594464
-0.7207031,-0.34578466
0.27929688,-0.3456247
-0.22070312,-0.3454647
0.7792969,-0.34530476
-0.8457031,-0.34514478
0.15429688,-0.3449848
-0.34570312,-0.34482482
0.6542969,-0.34466487
-0.5957031,-0.3445049
0.40429688,-0.3443449
-0.095703125,-0.34418494
0.9042969,-0.34402496
-0.9082031,-0.34386498
0.091796875,-0.343705
-0.40820312,-0.34354502
0.5917969,-0.34338504
-0.6582031,-0.34322506
0.34179688,-0.3430651
-0.15820312,-0.34290513
0.8417969,-0.34274516
-0.7832031,-0.3425852
0.21679688,-0.34242523
-0.28320312,-0.34226525
0.7167969,-0.34210527
-0.5332031,-0.3419453
0.46679688,-0.3417853
-0.033203125,-0.34162533
0.9667969,-0.34146535
-0.9394531,-0.34130538
0.060546875,-0.3411454
-0.43945312,-0.34098545
0.5605469,-0.34082547
-0.6894531,-0.3406655
0.31054688,-0.34050554
-0.18945312,-0.34034556
0.8105469,-0.34018558
-0.8144531,-0.3400256
0.18554688,-0.33986562
-0.31445312,-0.33970565
0.6855469,-0.33954567
-0.5644531,-0.3393857
0.43554688,-0.3392257
-0.064453125,-0.33906573
0.9355469,-0.33890578
-0.8769531,-0.3387458
0.123046875,-0.33858582
-0.37695312,-0.33842584
0.6230469,-0.3382659
-0.6269531,-0.33810592
0.37304688,-0.33794594
-0.12695312,-0.33778596
0.8730469,-0.33762598
-0.7519531,-0.337466
0.24804688,-0.33730602
-0.25195312,-0.33714604
0.7480469,-0.33698606
-0.5019531,-0.3368261
0.49804688,-0.33666614
-0.001953125,-0.33650616
0.9980469,-0.33634618
-0.99902344,-0.33618623
0.0009765625,-0.33602625
-0.49902344,-0.33586627
0.50097656,-0.3357063
-0.74902344,-0.3355463
0.25097656,-0.33538634
-0.24902344,-0.33522636
0.75097656,-0.33506638
-0.87402344,-0.3349064
0.12597656,-0.33474642
-0.37402344,-0.33458647
0.62597656,-0.3344265
-0.62402344,-0.3342665
0.37597656,-0.33410656
-0.12402344,-0.3339466
0.87597656,-0.3337866
-0.93652344,-0.33362663
0.06347656,-0.33346665
-0.43652344,-0.33330667
0.56347656,-0.3331467
-0.68652344,-0.3329867
0.31347656,-0.33282673
-0.18652344,-0.33266675
0.81347656,-0.3325068
-0.81152344,-0.33234683
0.18847656,-0.33218685
-0.31152344,-0.33202687
0.68847656,-0.33186692
-0.56152344,-0.33170694
0.43847656,-0.33154696
-0.061523438,-0.33138698
0.93847656,-0.331227
-0.96777344,-0.33106703
0.032226562,-0.33090705
-0.46777344,-0.33074707
0.53222656,-0.3305871
-0.71777344,-0.3304271
0.28222656,-0.33026716
-0.21777344,-0.33010718
0.78222656,-0.3299472
-0.84277344,-0.32978725
0.15722656,-0.32962728
-0.34277344,-0.3294673
0.65722656,-0.32930732
-0.59277344,-0.32914734
0.40722656,-0.32898736
-0.09277344,-0.32882738
0.90722656,-0.3286674
-0.90527344,-0.32850742
0.09472656,-0.32834744
-0.40527344,-0.3281875
0.59472656,-0.32802752
-0.65527344,-0.32786754
0.34472656,-0.3277076
-0.15527344,-0.3275476
0.84472656,-0.32738763
-0.78027344,-0.32722765
0.21972656,-0.32706767
-0.28027344,-0.3269077
0.71972656,-0.32674772
-0.53027344,-0.32658774
0.46972656,-0.32642776
-0.030273438,-0.32626778
0.96972656,-0.32610783
-0.98339844,-0.32594785
0.016601562,-0.32578787
-0.48339844,-0.3256279
0.51660156,-0.32546794
-0.73339844,-0.32530797
0.26660156,-0.325148
-0.23339844,-0.324988
0.76660156,-0.32482803
-0.85839844,-0.32466805
0.14160156,-0.32450807
-0.35839844,-0.3243481
0.64160156,-0.3241881
-0.60839844,-0.32402813
0.39160156,-0.3238682
-0.10839844,-0.3237082
0.89160156,-0.32354823
-0.92089844,-0.32338828
0.07910156,-0.3232283
-0.42089844,-0.32306832
0.57910156,-0.32290834
-0.67089844,-0.32274836
0.32910156,-0.32258838
-0.17089844,-0.3224284
0.82910156,-0.32226843
-0.79589844,-0.32210845
0.20410156,-0.32194847
-0.29589844,-0.32178852
0.70410156,-0.32162854
-0.54589844,-0.32146856
0.45410156,-0.3213086
-0.045898438,-0.32114863
0.95410156,-0.32098866
-0.95214844,-0.32082868
0.047851562,-0.3206687
-0.45214844,-0.32050872
0.54785156,-0.32034874
-0.70214844,-0.32018876
0.29785156,-0.32002878
-0.20214844,-0.3198688
0.79785156,-0.31970885
-0.82714844,-0.31954888
0.17285156,-0.3193889
-0.32714844,-0.31922892
0.67285156,-0.31906897
-0.57714844,-0.318909
0.42285156,-0.318749
-0.07714844,-0.31858903
0.92285156,-0.31842905
-0.88964844,-0.31826907
0.11035156,-0.3181091
-0.38964844,-0.31794912
0.61035156,-0.31778914
-0.63964844,-0.31762916
0.36035156,-0.3174692
-0.13964844,-0.31730923
0.86035156,-0.31714925
-0.76464844,-0.3169893
0.23535156,-0.31682932
-0.26464844,-0.31666934
0.73535156,-0.31650937
-0.51464844,-0.3163494
0.48535156,-0.3161894
-0.0146484375,-0.31602943
0.98535156,-0.31586945
-0.99121094,-0.31570947
0.0087890625,-0.3155495
-0.49121094,-0.31538954
0.50878906,-0.31522956
-0.74121094,-0.3150696
0.25878906,-0.3149096
-0.24121094,-0.31474966
0.75878906,-0.31458968
-0.86621094,-0.3144297
0.13378906,-0.31426972
-0.36621094,-0.31410974
0.63378906,-0.31394976
-0.61621094,-0.31378978
0.38378906,-0.3136298
-0.11621094,-0.31346983
0.88378906,-0.31330985
-0.92871094,-0.3131499
0.07128906,-0.31298992
-0.42871094,-0.31282994
0.57128906,-0.31267
-0.67871094,-0.31251
0.32128906,-0.31235003
-0.17871094,-0.31219006
0.82128906,-0.31203008
-0.80371094,-0.3118701
0.19628906,-0.31171012
-0.30371094,-0.31155014
0.69628906,-0.31139016
-0.55371094,-0.31123018
0.44628906,-0.31107023
-0.053710938,-0.31091025
0.94628906,-0.31075028
-0.95996094,-0.31059033
0.040039062,-0.31043035
-0.45996094,-0.31027037
0.54003906,-0.3101104
-0.70996094,-0.3099504
0.29003906,-0.30979043
-0.20996094,-0.30963045
0.79003906,-0.30947047
-0.83496094,-0.3093105
0.16503906,-0.30915052
-0.33496094,-0.30899057
0.66503906,-0.3088306
-0.58496094,-0.3086706
0.41503906,-0.30851063
-0.08496094,-0.30835068
0.91503906,-0.3081907
-0.89746094,-0.30803072
0.10253906,-0.30787075
-0.39746094,-0.30771077
0.60253906,-0.3075508
-0.64746094,-0.3073908
0.35253906,-0.30723083
-0.14746094,-0.30707085
0.85253906,-0.30691087
-0.77246094,-0.30675092
0.22753906,-0.30659094
-0.27246094,-0.30643097
0.72753906,-0.30627102
-0.52246094,-0.30611104
0.47753906,-0.30595106
-0.022460938,-0.30579108
0.97753906,-0.3056311
-0.97558594,-0.30547112
0.024414062,-0.30531114
-0.47558594,-0.30515116
0.52441406,-0.3049912
-0.72558594,-0.3048312
0.27441406,-0.30467126
-0.22558594,-0.30451128
0.77441406,-0.3043513
-0.85058594,-0.30419135
0.14941406,-0.30403137
-0.35058594,-0.3038714
0.64941406,-0.3037114
-0.60058594,-0.30355144
0.39941406,-0.30339146
-0.10058594,-0.30323148
0.89941406,-0.3030715
-0.91308594,-0.30291152
0.08691406,-0.30275154
-0.41308594,-0.3025916
0.58691406,-0.3024316
-0.66308594,-0.30227163
0.33691406,-0.30211166
-0.16308594,-0.3019517
0.83691406,-0.30179173
-0.78808594,-0.30163175
0.21191406,-0.30147177
-0.28808594,-0.3013118
0.71191406,-0.3011518
-0.53808594,-0.30099183
0.46191406,-0.30083185
-0.038085938,-0.30067188
0.96191406,-0.3005119
-0.94433594,-0.30035195
0.055664062,-0.30019197
-0.44433594,-0.300032
0.55566406,-0.29987204
-0.69433594,-0.29971206
0.30566406,-0.29955208
-0.19433594,-0.2993921
0.80566406,-0.29923213
-0.81933594,-0.29907215
0.18066406,-0.29891217
-0.31933594,-0.2987522
0.68066406,-0.2985922
-0.56933594,-0.29843223
0.43066406,-0.29827228
-0.06933594,-0.2981123
0.93066406,-0.29795232
-0.88183594,-0.29779238
0.11816406,-0.2976324
-0.38183594,-0.29747242
0.61816406,-0.29731244
-0.63183594,-0.29715246
0.36816406,-0.29699248
-0.13183594,-0.2968325
0.86816406,-0.29667252
-0.75683594,-0.29651254
0.24316406,-0.29635257
-0.25683594,-0.29619262
0.74316406,-0.29603264
-0.50683594,-0.29587266
0.49316406,-0.29571268
-0.0068359375,-0.29555273
0.99316406,-0.29539275
-0.9951172,-0.29523277
